,train_mae,test_mae,frobenius_norm,margin,train-test mae,weight_decay
0,142.09414672851562,116.2458724975586,55.496376037597656,0.0180191946105187,25.84827423095703,0.0001
1,156.2947998046875,155.01007080078125,59.92245101928711,0.016688235928102,1.28472900390625,0.00015
2,141.87667846679688,107.66548919677734,58.71027755737305,0.0170327929215251,34.21118927001953,0.0002
3,152.95401000976562,118.44470977783205,57.58100128173828,0.0173668393695881,34.509300231933594,0.00025
4,142.2529754638672,115.94163513183594,57.3431510925293,0.0174388742325372,26.31134033203125,0.0003
5,144.6890869140625,106.86181640625,56.90310287475586,0.0175737341107919,37.8272705078125,0.00035
6,143.79981994628906,116.50347900390624,60.5125617980957,0.0165254943814239,27.29634094238281,0.0004
7,143.98251342773438,112.88990783691406,61.61396789550781,0.0162300860365934,31.092605590820312,0.00045
8,145.1477508544922,144.3465118408203,57.0640754699707,0.0175241601964836,0.801239013671875,0.0005
9,143.68899536132812,132.1376190185547,57.74439239501953,0.0173176988885634,11.551376342773438,0.00055
10,143.99424743652344,107.73731994628906,57.39093399047852,0.0174243548670231,36.256927490234375,0.0006
11,142.61239624023438,109.09188079833984,57.02558135986328,0.0175359895708812,33.52051544189453,0.00065
12,144.56887817382812,107.45156860351562,64.59504699707031,0.0154810631230805,37.1173095703125,0.0007
13,143.82150268554688,110.03190612792967,58.46935272216797,0.017102977088728,33.78959655761719,0.00075
14,145.4058074951172,176.78173828125,59.47774124145508,0.0168130123829083,-31.37593078613281,0.0008
15,145.42266845703125,122.1043701171875,60.585487365722656,0.0165056029666564,23.31829833984375,0.00085
16,147.86489868164062,120.99469757080078,60.16501235961914,0.0166209556149143,26.870201110839844,0.0009
17,146.3603057861328,137.1730194091797,59.01411819458008,0.0169450977256462,9.187286376953123,0.00095
18,146.75613403320312,152.60464477539062,59.93102264404297,0.0166858490958755,-5.8485107421875,0.001
19,145.14501953125,142.39707946777344,61.20707702636719,0.0163379799948495,2.7479400634765625,0.0015
20,150.95565795898438,123.6299285888672,61.57286834716797,0.0162409195290638,27.325729370117188,0.002
21,148.608642578125,133.6835479736328,58.45571899414063,0.0171069660455333,14.925094604492188,0.0025
22,145.49501037597656,137.17616271972656,60.80674362182617,0.0164455443662511,8.31884765625,0.003
23,150.2273406982422,121.60530853271484,63.18016052246094,0.015827753391739,28.622032165527344,0.0035
24,145.79580688476562,113.17742919921876,61.2908935546875,0.0163156374789631,32.618377685546875,0.004
25,143.50473022460938,111.72127532958984,54.51974868774414,0.0183419774314696,31.78345489501953,0.0045
26,145.40679931640625,110.28705596923828,57.92960357666016,0.0172623311443287,35.11974334716797,0.005
27,145.95150756835938,111.18344116210938,60.254207611083984,0.0165963513528314,34.76806640625,0.0055
28,150.20822143554688,118.85171508789062,61.164058685302734,0.0163494709392183,31.35650634765625,0.006
29,150.21038818359375,125.1890106201172,60.5002555847168,0.0165288557930094,25.02137756347656,0.0065
30,148.96417236328125,133.19461059570312,60.45547103881836,0.0165411001323255,15.769561767578123,0.007
31,148.86630249023438,145.28985595703125,61.5972785949707,0.0162344834513784,3.576446533203125,0.0075
32,141.9400177001953,112.4684066772461,55.60906219482422,0.0179826805295967,29.47161102294922,0.008
33,146.2876434326172,104.99763488769533,59.25868988037109,0.0168751621410928,41.29000854492188,0.0085
34,148.23609924316406,144.0974884033203,56.58226776123047,0.0176733814243689,4.13861083984375,0.009
35,145.39271545410156,150.74923706054688,59.94665145874024,0.0166814988938669,-5.3565216064453125,0.0095
36,150.00265502929688,207.8733367919922,56.82931900024414,0.0175965508225728,-57.87068176269531,0.01
37,145.45692443847656,130.47947692871094,58.70963668823242,0.0170329788499685,14.977447509765623,0.015
38,146.98667907714844,196.694580078125,58.52074813842773,0.0170879565250012,-49.70790100097656,0.02
39,149.31800842285156,121.32566833496094,59.99993133544922,0.0166666857401748,27.992340087890625,0.025
40,144.49925231933594,116.33692932128906,55.15509414672852,0.0181306915611404,28.162322998046875,0.03
41,144.95162963867188,124.15379333496094,60.23451232910156,0.0166017779730053,20.797836303710938,0.035
42,152.46022033691406,176.33375549316406,57.080474853515625,0.0175191254551802,-23.87353515625,0.04
43,141.23040771484375,113.41158294677734,59.62368392944336,0.0167718586658175,27.818824768066406,0.045
44,151.17039489746094,126.23065948486328,61.05934143066406,0.0163775104114994,24.939735412597656,0.05
45,145.40652465820312,120.58370208740234,58.489013671875,0.0170972279616481,24.82282257080078,0.055
46,161.42645263671875,169.48182678222656,56.82185745239258,0.0175988615091971,-8.055374145507812,0.06
47,151.39695739746094,178.0469207763672,55.50186538696289,0.0180174124424094,-26.64996337890625,0.065
48,142.60595703125,105.81243896484376,54.17853164672852,0.0184574954249499,36.79351806640625,0.07
49,142.20668029785156,147.83189392089844,54.174564361572266,0.0184588470952123,-5.625213623046875,0.075
50,144.07266235351562,126.32402801513672,57.095951080322266,0.0175143767829211,17.748634338378906,0.08
51,146.15599060058594,128.3799591064453,56.51149368286133,0.0176955152806955,17.776031494140625,0.085
52,149.25250244140625,129.5248260498047,55.084754943847656,0.0181538431280919,19.72767639160156,0.09
53,142.8549346923828,145.85784912109375,54.34202575683594,0.0184019639693723,-3.002914428710937,0.095
54,140.97711181640625,122.7852554321289,59.33296585083008,0.0168540369701746,18.191856384277344,0.1
55,162.3810577392578,129.4361114501953,61.34958267211914,0.0163000293798976,32.9449462890625,1.5e-05
56,158.19371032714844,119.77930450439452,62.07473373413086,0.0161096140062887,38.41440582275391,1.5e-06
57,144.06834411621094,123.0979232788086,55.91983795166016,0.0178827413781929,20.970420837402344,1e-05
