,train_mae,test_mae,frobenius_norm,margin,train-test mae,weight_decay
0,3.9691431522369385,3.3603460788726807,31.240928649902344,0.0320092917597417,0.6087970733642578,0.0001
1,4.000026226043701,3.293062210083008,29.398630142211918,0.0340151903392312,0.7069640159606934,0.00015
2,3.98196005821228,3.277303457260132,29.604982376098636,0.0337780981355132,0.7046566009521484,0.0002
3,4.030747413635254,3.728403806686402,32.1143798828125,0.0311386987277682,0.3023436069488525,0.00025
4,4.312095642089844,3.693152904510498,35.24028015136719,0.0283766189061128,0.6189427375793457,0.0003
5,3.920506238937378,3.509798526763916,28.93547821044922,0.0345596500160442,0.4107077121734619,0.00035
6,14.705934524536133,10.503225326538086,69.31155395507812,0.0144276090051034,4.202709197998047,0.0004
7,15.345088005065918,10.983267784118652,65.4842758178711,0.0152708415495234,4.361820220947266,0.00045
8,4.231237888336182,3.3188626766204834,28.27298355102539,0.0353694543129931,0.9123752117156982,0.0005
9,14.738275527954102,10.536616325378418,66.05601501464844,0.0151386667781615,4.201659202575684,0.00055
10,3.9520015716552734,3.702574014663696,24.94739532470703,0.0400843449580339,0.2494275569915771,0.0006
11,15.01077365875244,10.728800773620604,69.14197540283203,0.0144629943557996,4.281972885131836,0.00065
12,14.64211654663086,10.455731391906738,66.15267944335938,0.015116545670024,4.186385154724121,0.0007
13,3.964277029037476,3.468909978866577,28.422786712646484,0.035183038528557,0.4953670501708984,0.00075
14,3.880847930908203,3.816742420196533,26.011699676513672,0.0384442390322887,0.0641055107116699,0.0008
15,3.985952854156494,3.904741525650024,28.01841163635254,0.0356908169163504,0.0812113285064697,0.00085
16,4.181059837341309,4.242130756378174,28.47122001647949,0.0351231875353844,-0.0610709190368652,0.0009
17,15.232499122619627,10.9056396484375,65.57195281982422,0.0152504227340576,4.326859474182129,0.00095
18,15.45690631866455,11.07842254638672,69.53926086425781,0.0143803656750396,4.378483772277832,0.001
19,4.180733680725098,3.3905739784240723,24.14402961730957,0.0414181069129848,0.7901597023010254,0.0015
20,3.921318292617798,3.965771198272705,23.435815811157227,0.0426697328592215,-0.0444529056549072,0.002
21,15.425444602966309,11.059715270996094,65.37735748291016,0.0152958155315684,4.365729331970215,0.0025
22,4.086106777191162,3.082462310791016,26.88408851623535,0.0371967232363521,1.0036444664001465,0.003
23,15.170076370239258,10.84690284729004,67.33403015136719,0.014851331455313,4.323173522949219,0.0035
24,3.9084956645965576,3.0337491035461426,23.36329460144043,0.0428021825285868,0.874746561050415,0.004
25,6.688917636871338,6.635283946990967,15.558945655822754,0.0642717072300951,0.053633689880371,0.0045
26,4.032475471496582,3.431043863296509,20.80732536315918,0.0480599972628183,0.6014316082000732,0.005
27,14.5729341506958,10.434256553649902,66.17898559570312,0.0151105368418479,4.138677597045898,0.0055
28,4.1615891456604,3.562553644180298,22.70549964904785,0.0440421931010857,0.5990355014801025,0.006
29,4.027919292449951,3.1882688999176025,19.57511138916016,0.0510852776323794,0.8396503925323486,0.0065
30,14.772369384765623,10.582096099853516,65.98677062988281,0.0151545528058792,4.190273284912109,0.007
31,4.103714466094971,4.072752475738525,21.32621192932129,0.0468906528414033,0.0309619903564453,0.0075
32,14.49931812286377,10.39377212524414,66.23188781738281,0.0150984674143252,4.105545997619629,0.008
33,15.611751556396484,11.222362518310549,67.60029602050781,0.0147928346304375,4.3893890380859375,0.0085
34,4.151229381561279,4.741721153259277,18.130586624145508,0.0551554133757726,-0.590491771697998,0.009
35,4.165972709655762,3.345534563064575,18.48624610900879,0.054094270632515,0.8204381465911865,0.0095
36,3.9327971935272217,4.325162887573242,20.955799102783203,0.047719487817918,-0.3923656940460205,0.01
37,3.9505069255828857,3.1549551486968994,16.815608978271484,0.0594685569396959,0.7955517768859863,0.015
38,4.538215160369873,3.1757259368896484,17.23680877685547,0.058015379351585,1.3624892234802246,0.02
39,3.9755241870880127,3.297698974609375,14.10185718536377,0.070912645537064,0.6778252124786377,0.025
40,4.690345764160156,4.491318702697754,43.6822624206543,0.0228925871643307,0.1990270614624023,0.03
41,15.216148376464844,11.021015167236328,65.42597961425781,0.015284448255813,4.195133209228516,0.035
42,4.0070013999938965,3.7994773387908936,12.027728080749512,0.0831412211255847,0.2075240612030029,0.04
43,15.959806442260742,11.638160705566406,66.07363891601562,0.0151346288233204,4.321645736694336,0.045
44,4.016265392303467,3.471092939376831,11.432494163513184,0.087469976865722,0.5451724529266357,0.05
45,4.747020721435547,4.43445348739624,51.37521362304688,0.0194646392584808,0.3125672340393066,0.055
46,4.066896915435791,3.23154091835022,11.280463218688965,0.088648841861675,0.8353559970855713,0.06
47,4.0952229499816895,3.8041391372680655,10.526405334472656,0.0949991918632589,0.291083812713623,0.065
48,4.428173542022705,3.766329526901245,9.589139938354492,0.104284639334568,0.66184401512146,0.07
49,4.912083148956299,4.716732025146484,32.10322570800781,0.0311495177804067,0.1953511238098144,0.075
50,4.408835411071777,3.553273200988769,10.35749626159668,0.0965484297308202,0.8555622100830078,0.08
51,4.512889385223389,3.92197322845459,11.308411598205566,0.0884297490691514,0.5909161567687988,0.085
52,16.360265731811523,12.153860092163086,65.22267150878906,0.0153320919991025,4.2064056396484375,0.09
53,4.178016662597656,4.4945068359375,13.402173042297363,0.0746147655939072,-0.3164901733398437,0.095
54,4.273543357849121,3.484846353530884,9.00048828125,0.1111050832745619,0.7886970043182373,0.1
55,3.93493914604187,3.048513650894165,35.51369094848633,0.0281581545959424,0.8864254951477051,1.5e-05
56,3.958845376968384,3.556434392929077,31.53445816040039,0.0317113423961017,0.4024109840393066,1.5e-06
57,14.760272979736328,10.544177055358888,66.33696746826172,0.0150745510107684,4.216095924377441,1e-05
58,3.924036741256714,4.091423988342285,35.55596923828125,0.0281246727743073,-0.1673872470855713,1e-06
59,3.9952359199523926,4.025221347808838,34.811851501464844,0.0287258492975566,-0.0299854278564453,2.5e-05
